image_path,label
1219_rgb_0381.png,lying
1219_rgb_0382.png,lying
1219_rgb_0383.png,lying
1219_rgb_0384.png,lying
1219_rgb_0385.png,lying
1219_rgb_0386.png,lying
1219_rgb_0387.png,lying
1219_rgb_0388.png,lying
1219_rgb_0389.png,lying
1219_rgb_0390.png,lying
1219_rgb_0391.png,lying
1219_rgb_0392.png,lying
1219_rgb_0393.png,lying
1219_rgb_0394.png,lying
1219_rgb_0395.png,lying
1219_rgb_0396.png,lying
1219_rgb_0397.png,lying
1219_rgb_0398.png,lying
1219_rgb_0399.png,lying
1219_rgb_0400.png,lying
1219_rgb_0401.png,lying
1219_rgb_0402.png,lying
1219_rgb_0403.png,lying
1219_rgb_0404.png,lying
1219_rgb_0405.png,lying
1219_rgb_0406.png,lying
1219_rgb_0407.png,lying
1219_rgb_0408.png,lying
1219_rgb_0409.png,lying
1219_rgb_0410.png,lying
1219_rgb_0411.png,lying
1219_rgb_0412.png,lying
1219_rgb_0413.png,lying
1219_rgb_0414.png,sitting
1219_rgb_0415.png,sitting
1219_rgb_0416.png,sitting
1219_rgb_0417.png,sitting
1219_rgb_0418.png,sitting
1219_rgb_0419.png,sitting
1219_rgb_0420.png,sitting
1219_rgb_0421.png,sitting
1219_rgb_0422.png,sitting
1219_rgb_0423.png,sitting
1219_rgb_0424.png,sitting
1219_rgb_0425.png,sitting
1219_rgb_0426.png,sitting
1219_rgb_0427.png,sitting
1219_rgb_0428.png,sitting
1219_rgb_0429.png,sitting
1219_rgb_0430.png,sitting
1219_rgb_0431.png,sitting
1219_rgb_0432.png,sitting
1219_rgb_0433.png,sitting
1219_rgb_0434.png,sitting
1219_rgb_0435.png,sitting
1219_rgb_0436.png,sitting
1219_rgb_0437.png,sitting
1219_rgb_0438.png,sitting
1219_rgb_0439.png,sitting
1219_rgb_0440.png,sitting
1219_rgb_0441.png,sitting
1219_rgb_0442.png,sitting
1219_rgb_0443.png,sitting
1219_rgb_0444.png,sitting
1219_rgb_0445.png,sitting
1219_rgb_0446.png,sitting
1219_rgb_0447.png,sitting
1219_rgb_0448.png,sitting
1219_rgb_0449.png,sitting
1219_rgb_0450.png,sitting
1219_rgb_0451.png,sitting
1219_rgb_0452.png,sitting
1219_rgb_0453.png,sitting
1219_rgb_0454.png,sitting
1219_rgb_0455.png,sitting
1219_rgb_0456.png,bending
1219_rgb_0457.png,bending
1219_rgb_0458.png,standing
1219_rgb_0459.png,standing
1219_rgb_0460.png,standing
1219_rgb_0461.png,standing
1219_rgb_0462.png,standing
1219_rgb_0463.png,standing
1219_rgb_0464.png,standing
1219_rgb_0465.png,standing
1219_rgb_0466.png,standing
1219_rgb_0467.png,standing
1219_rgb_0468.png,standing
1219_rgb_0469.png,standing
1219_rgb_0470.png,standing
1219_rgb_0471.png,standing
1219_rgb_0472.png,standing
1219_rgb_0473.png,standing
1219_rgb_0474.png,standing
1219_rgb_0475.png,standing
1219_rgb_0476.png,standing
1219_rgb_0477.png,standing
1219_rgb_0478.png,standing
1219_rgb_0479.png,standing
1219_rgb_0480.png,standing
1219_rgb_0481.png,standing
1219_rgb_0482.png,standing
1219_rgb_0483.png,standing
1219_rgb_0484.png,standing
1219_rgb_0485.png,standing
1219_rgb_0486.png,standing
1219_rgb_0487.png,standing
1219_rgb_0488.png,standing
1219_rgb_0489.png,standing
1219_rgb_0490.png,standing
1219_rgb_0491.png,standing
1219_rgb_0492.png,standing
1219_rgb_0493.png,standing
1219_rgb_0494.png,standing
1219_rgb_0495.png,standing
1219_rgb_0496.png,standing
1219_rgb_0497.png,standing
1219_rgb_0498.png,standing
1219_rgb_0499.png,standing
1219_rgb_0500.png,standing
1219_rgb_0501.png,standing
1219_rgb_0502.png,standing
1219_rgb_0503.png,standing
1219_rgb_0504.png,standing
1219_rgb_0505.png,standing
1219_rgb_0506.png,bending
1219_rgb_0507.png,bending
1219_rgb_0508.png,bending
1219_rgb_0509.png,bending
1219_rgb_0510.png,bending
1219_rgb_0511.png,sitting
1219_rgb_0512.png,sitting
1219_rgb_0513.png,sitting
1219_rgb_0514.png,sitting
1219_rgb_0515.png,sitting
1219_rgb_0516.png,sitting
1219_rgb_0517.png,sitting
1219_rgb_0518.png,sitting
1219_rgb_0519.png,sitting
1219_rgb_0520.png,sitting
1219_rgb_0521.png,sitting
1219_rgb_0522.png,sitting
1219_rgb_0523.png,sitting
1219_rgb_0524.png,sitting
1219_rgb_0525.png,sitting
1219_rgb_0526.png,lying
1219_rgb_0527.png,lying
1219_rgb_0528.png,lying
1219_rgb_0529.png,lying
1219_rgb_0530.png,lying
1219_rgb_0531.png,lying
1219_rgb_0532.png,lying
1219_rgb_0533.png,lying
1219_rgb_0534.png,lying
1219_rgb_0535.png,lying
1219_rgb_0536.png,lying
1219_rgb_0537.png,lying
1219_rgb_0538.png,lying
1219_rgb_0539.png,lying
1219_rgb_0540.png,lying
1219_rgb_0541.png,lying
1219_rgb_0542.png,lying
1219_rgb_0543.png,lying
1219_rgb_0544.png,lying
1219_rgb_0545.png,lying
1219_rgb_0546.png,lying
1219_rgb_0547.png,lying
1219_rgb_0548.png,lying
1219_rgb_0549.png,lying
1219_rgb_0550.png,lying
1219_rgb_0551.png,lying
1219_rgb_0552.png,lying
1219_rgb_0553.png,lying
1219_rgb_0554.png,lying
1219_rgb_0555.png,lying
1219_rgb_0556.png,lying
1219_rgb_0557.png,lying
1219_rgb_0558.png,lying
1219_rgb_0559.png,lying
1219_rgb_0560.png,lying
1219_rgb_0561.png,lying
1219_rgb_0562.png,lying
1219_rgb_0563.png,lying
1219_rgb_0564.png,lying
1219_rgb_0565.png,lying
1219_rgb_0566.png,lying
1219_rgb_0567.png,lying
1219_rgb_0568.png,lying
1219_rgb_0569.png,lying
1219_rgb_0570.png,lying
1219_rgb_0571.png,lying
1219_rgb_0572.png,lying
1219_rgb_0573.png,lying
1219_rgb_0574.png,sitting
1219_rgb_0575.png,sitting
1219_rgb_0576.png,sitting
1219_rgb_0577.png,sitting
1219_rgb_0578.png,sitting
1219_rgb_0579.png,sitting
1219_rgb_0580.png,sitting
1219_rgb_0581.png,sitting
1219_rgb_0582.png,sitting
1219_rgb_0583.png,sitting
1219_rgb_0584.png,sitting
1219_rgb_0585.png,sitting
1219_rgb_0586.png,sitting
1219_rgb_0587.png,sitting
1219_rgb_0588.png,sitting
1219_rgb_0589.png,sitting
1219_rgb_0590.png,sitting
1219_rgb_0591.png,sitting
1219_rgb_0592.png,sitting
1219_rgb_0593.png,sitting
1219_rgb_0594.png,sitting
1219_rgb_0595.png,sitting
1219_rgb_0596.png,sitting
1219_rgb_0597.png,sitting
1219_rgb_0598.png,sitting
1219_rgb_0599.png,lying
1219_rgb_0600.png,lying
1219_rgb_0601.png,lying
1219_rgb_0602.png,lying
1219_rgb_0603.png,lying
1219_rgb_0604.png,lying
1219_rgb_0605.png,lying
1219_rgb_0606.png,lying
1219_rgb_0607.png,lying
1219_rgb_0608.png,lying
1219_rgb_0609.png,lying
1219_rgb_0610.png,lying
1219_rgb_0611.png,lying
1219_rgb_0612.png,lying
1219_rgb_0613.png,lying
1219_rgb_0614.png,lying
1219_rgb_0615.png,lying
1219_rgb_0616.png,lying
1219_rgb_0617.png,lying
1219_rgb_0618.png,lying
1219_rgb_0619.png,lying
1219_rgb_0620.png,lying
1219_rgb_0621.png,lying
1219_rgb_0622.png,lying
1219_rgb_0623.png,lying
1219_rgb_0624.png,lying
1219_rgb_0625.png,lying
1219_rgb_0626.png,lying
1219_rgb_0627.png,lying
1219_rgb_0628.png,lying
1219_rgb_0629.png,lying
1219_rgb_0630.png,lying
1219_rgb_0631.png,lying
1219_rgb_0632.png,lying
1219_rgb_0633.png,lying
1219_rgb_0634.png,lying
1219_rgb_0635.png,lying
1219_rgb_0636.png,lying
1219_rgb_0637.png,lying
1219_rgb_0638.png,lying
1219_rgb_0639.png,lying
1219_rgb_0640.png,lying
1219_rgb_0641.png,lying
1219_rgb_0642.png,lying
1219_rgb_0643.png,lying
1219_rgb_0644.png,lying
1219_rgb_0645.png,lying
1219_rgb_0646.png,lying
1219_rgb_0647.png,lying
1219_rgb_0648.png,lying
1219_rgb_0649.png,lying
1219_rgb_0650.png,lying
1219_rgb_0651.png,lying
1219_rgb_0652.png,lying
1219_rgb_0653.png,lying
1219_rgb_0654.png,lying
1219_rgb_0655.png,lying
1219_rgb_0656.png,lying
1219_rgb_0657.png,sitting
1219_rgb_0658.png,sitting
1219_rgb_0659.png,sitting
1219_rgb_0660.png,sitting
1219_rgb_0661.png,sitting
1219_rgb_0662.png,sitting
1219_rgb_0663.png,sitting
1219_rgb_0664.png,sitting
1219_rgb_0665.png,sitting
1219_rgb_0666.png,sitting
1219_rgb_0667.png,sitting
1219_rgb_0668.png,sitting
1219_rgb_0669.png,sitting
1219_rgb_0670.png,sitting
1219_rgb_0671.png,sitting
1219_rgb_0672.png,sitting
1219_rgb_0673.png,sitting
1219_rgb_0674.png,sitting
1219_rgb_0675.png,sitting
1219_rgb_0676.png,sitting
1219_rgb_0677.png,sitting
1219_rgb_0678.png,sitting
1219_rgb_0679.png,sitting
1219_rgb_0680.png,sitting
1219_rgb_0681.png,sitting
1219_rgb_0682.png,sitting
1219_rgb_0683.png,sitting
1219_rgb_0684.png,sitting
1219_rgb_0685.png,sitting
1219_rgb_0686.png,sitting
1219_rgb_0687.png,sitting
1219_rgb_0688.png,sitting
1219_rgb_0689.png,sitting
1219_rgb_0690.png,sitting
1219_rgb_0691.png,sitting
1219_rgb_0692.png,sitting
1219_rgb_0693.png,sitting
1219_rgb_0694.png,sitting
1219_rgb_0695.png,sitting
1219_rgb_0696.png,sitting
1219_rgb_0697.png,sitting
1219_rgb_0698.png,sitting
1219_rgb_0699.png,sitting
1219_rgb_0700.png,bending
1219_rgb_0701.png,bending
1219_rgb_0702.png,bending
1219_rgb_0703.png,standing
1219_rgb_0704.png,standing
1219_rgb_0705.png,standing
1219_rgb_0706.png,standing
1219_rgb_0707.png,standing
1219_rgb_0708.png,standing
1219_rgb_0709.png,standing
1219_rgb_0710.png,standing
1219_rgb_0711.png,standing
1219_rgb_0712.png,standing
1219_rgb_0713.png,standing
1219_rgb_0714.png,standing
1219_rgb_0715.png,standing
1219_rgb_0716.png,standing
1219_rgb_0717.png,standing
1219_rgb_0718.png,standing
1219_rgb_0719.png,standing
1219_rgb_0720.png,standing
1219_rgb_0721.png,standing
1219_rgb_0722.png,standing
1219_rgb_0723.png,standing
1219_rgb_0724.png,standing
1219_rgb_0725.png,standing
1219_rgb_0726.png,standing
1219_rgb_0727.png,standing
1219_rgb_0728.png,standing
1219_rgb_0729.png,standing
1219_rgb_0730.png,standing
1219_rgb_0731.png,standing
1219_rgb_0732.png,standing
1219_rgb_0733.png,standing
1219_rgb_0734.png,standing
1219_rgb_0735.png,standing
1219_rgb_0736.png,standing
1219_rgb_0737.png,standing
1219_rgb_0738.png,standing
1219_rgb_0739.png,standing
1219_rgb_0740.png,standing
1219_rgb_0741.png,standing
1219_rgb_0742.png,standing
1219_rgb_0743.png,standing
1219_rgb_0744.png,standing
1219_rgb_0745.png,standing
1219_rgb_0746.png,standing
1219_rgb_0747.png,standing
1219_rgb_0748.png,standing
1219_rgb_0749.png,standing
1219_rgb_0750.png,bending
1219_rgb_0751.png,bending
1219_rgb_0752.png,bending
1219_rgb_0753.png,sitting
1219_rgb_0754.png,sitting
1219_rgb_0755.png,sitting
1219_rgb_0756.png,sitting
1219_rgb_0757.png,sitting
1219_rgb_0758.png,sitting
1219_rgb_0759.png,sitting
1219_rgb_0760.png,sitting
1219_rgb_0761.png,sitting
1219_rgb_0762.png,sitting
1219_rgb_0763.png,sitting
1219_rgb_0764.png,sitting
1219_rgb_0765.png,sitting
1219_rgb_0766.png,sitting
1219_rgb_0767.png,sitting
1219_rgb_0768.png,sitting
1219_rgb_0769.png,sitting
1219_rgb_0770.png,sitting
1219_rgb_0771.png,sitting
1219_rgb_0772.png,sitting
1219_rgb_0773.png,sitting
1219_rgb_0774.png,lying
1219_rgb_0775.png,lying
1219_rgb_0776.png,lying
1219_rgb_0777.png,lying
1219_rgb_0778.png,lying
1219_rgb_0779.png,lying
1219_rgb_0780.png,lying
1219_rgb_0781.png,lying
1219_rgb_0782.png,lying
1219_rgb_0783.png,lying
1219_rgb_0784.png,lying
1219_rgb_0785.png,lying
1219_rgb_0786.png,lying
1219_rgb_0787.png,lying
1219_rgb_0788.png,lying
1219_rgb_0789.png,lying
1219_rgb_0790.png,lying
1219_rgb_0791.png,lying
1219_rgb_0792.png,lying
1219_rgb_0793.png,lying
1219_rgb_0794.png,lying
1219_rgb_0795.png,lying
1219_rgb_0796.png,lying
1219_rgb_0797.png,lying
1219_rgb_0798.png,lying
1219_rgb_0799.png,lying
1219_rgb_0800.png,lying
1219_rgb_0801.png,lying
1219_rgb_0802.png,lying
1219_rgb_0803.png,lying
1219_rgb_0804.png,lying
1219_rgb_0805.png,lying
1219_rgb_0806.png,lying
1219_rgb_0807.png,lying
1219_rgb_0808.png,lying
1219_rgb_0809.png,lying
1219_rgb_0810.png,lying
1219_rgb_0811.png,lying
1219_rgb_0812.png,lying
1219_rgb_0813.png,lying
1219_rgb_0814.png,lying
1219_rgb_0815.png,lying
1219_rgb_0816.png,lying
1219_rgb_0817.png,lying
1219_rgb_0818.png,lying
1219_rgb_0819.png,lying
1219_rgb_0820.png,lying
1219_rgb_0821.png,lying
1219_rgb_0822.png,lying
1219_rgb_0823.png,lying
1219_rgb_0824.png,lying
1219_rgb_0825.png,lying
1219_rgb_0826.png,lying
1219_rgb_0827.png,lying
1219_rgb_0828.png,lying
1219_rgb_0829.png,lying
1219_rgb_0830.png,lying
1219_rgb_0831.png,lying
1219_rgb_0832.png,lying
1219_rgb_0833.png,lying
1219_rgb_0834.png,lying
1219_rgb_0835.png,lying
1219_rgb_0836.png,lying
1219_rgb_0837.png,lying
1219_rgb_0838.png,lying
1219_rgb_0839.png,lying
1219_rgb_0840.png,lying
1219_rgb_0841.png,lying
1219_rgb_0842.png,lying
1219_rgb_0843.png,lying
1219_rgb_0844.png,lying
1219_rgb_0845.png,lying
1219_rgb_0846.png,sitting
1219_rgb_0847.png,sitting
1219_rgb_0848.png,sitting
1219_rgb_0849.png,sitting
1219_rgb_0850.png,sitting
1219_rgb_0851.png,sitting
1219_rgb_0852.png,lying
1219_rgb_0853.png,sitting
1219_rgb_0854.png,sitting
1219_rgb_0855.png,sitting
1219_rgb_0856.png,sitting
1219_rgb_0857.png,sitting
1219_rgb_0858.png,sitting
1219_rgb_0859.png,sitting
1219_rgb_0860.png,sitting
1219_rgb_0861.png,sitting
1219_rgb_0862.png,sitting
1219_rgb_0863.png,sitting
1219_rgb_0864.png,sitting
1219_rgb_0865.png,sitting
1219_rgb_0866.png,sitting
1219_rgb_0867.png,sitting
1219_rgb_0868.png,sitting
1219_rgb_0869.png,sitting
1219_rgb_0870.png,sitting
1219_rgb_0871.png,sitting
1219_rgb_0872.png,sitting
1219_rgb_0873.png,sitting
1219_rgb_0874.png,sitting
1219_rgb_0875.png,sitting
1219_rgb_0876.png,sitting
1219_rgb_0877.png,sitting
1219_rgb_0878.png,sitting
1219_rgb_0879.png,bending
1219_rgb_0880.png,bending
1219_rgb_0881.png,standing
1219_rgb_0882.png,standing
1219_rgb_0883.png,standing
1219_rgb_0884.png,standing
1219_rgb_0885.png,standing
1219_rgb_0886.png,standing
1219_rgb_0887.png,standing
1219_rgb_0888.png,standing
1219_rgb_0889.png,standing
1219_rgb_0890.png,standing
1219_rgb_0891.png,standing
1219_rgb_0892.png,standing
1219_rgb_0893.png,standing
1219_rgb_0894.png,standing
1219_rgb_0895.png,standing
1219_rgb_0896.png,standing
1219_rgb_0897.png,standing
1219_rgb_0898.png,standing
1219_rgb_0899.png,standing
1219_rgb_0900.png,standing
1219_rgb_0901.png,standing
1219_rgb_0902.png,standing
1219_rgb_0903.png,standing
1219_rgb_0904.png,standing
1219_rgb_0905.png,standing
1219_rgb_0906.png,standing
1219_rgb_0907.png,standing
1219_rgb_0908.png,standing
1219_rgb_0909.png,standing
1219_rgb_0910.png,standing
1219_rgb_0911.png,standing
1219_rgb_0912.png,standing
1219_rgb_0913.png,bending
1219_rgb_0914.png,bending
1219_rgb_0915.png,bending
1219_rgb_0916.png,bending
1219_rgb_0917.png,bending
